id,name,name_cn
246884,そもそもウチには芝生がない (2),
429454,村人ですが、なにか? (1),
592450,機甲猟兵エルフリーデの屈折した恋愛事情 (1) ~最強パイロットは無礼なスパダリにキレている~,
97053,七色いんこ (5) (秋田文庫―The best story by Osamu Tezuka),
98531,天元突破グレンラガン アニメーション原画集(3) GROUNDWORK OF GURREN LAGANN Vol.3,
98859,平井久司 画集(1),
288318,ラヴィアンローズ(1),玫瑰人生1
436242,呪われ呪術王の平和が為の異世界侵略 (1),
453408,くだものナイフと傷だらけのリンゴ (1) モテすぎる彼女は、なぜか僕とだけお酒を飲む,
634752,左遷錬金術師の解決薬 (1),
636595,庭に穴ができた。ダンジョンかもしれないけど俺はゴミ捨て場にしてる  (1),
643862,勇者になったクラスの奴等とは別れて勝手に異世界を楽しみます。 (1),
644810,本好き天才幼女は異世界生活を満喫したい! (1) ~氷の王子様に拾われたので、桁外れの知識量で国まで救っちゃいます~,
646076,でっかいギャルとちっちゃいギャルが失恋した俺の新居に入り浸っている (2),
615896,メダリスト公式ファンブック (2),
622222,双子の妹に殺された姉、二度目の人生は初恋のイケおじ王弟にフルベットします! (1),
120057,午後のグレイ (1),午后的小灰
289844,俺が…百合！？(1),我是…百合！？
299386,アンスイート朝比奈一家 寝取られた母・朋子(34),
302630,パーム (41) TASK (Ⅵ),
307078,セフレに恋してなぜ悪い (1),
538165,林佛兒推理小說奬作品集 (1),林佛儿推理小说奖作品集 (1)
544749,死に戻り花嫁は欲しい物のために、残虐王太子に溺愛されて悪役夫妻になります! (1) ~初めまして、裏切り者の旦那さま~,
183000,ろんぐらいだぁす! (0),
184015,枢やな画集 黒執事 (1),枢梁画集 黑执事 1
191503,ハッスル! 団地妻 (1),
12445,エウレカセブン グラヴィティボーイズ&リフティングガール (1),
227736,花部長(52)と心乃ちゃん(17),花部长(52)和心乃同学(17)
313947,おちこぼれフルーツタルト アンソロジーコミック (1),
484714,傲慢令嬢と腹黒貴公子の、打算から始まる騙し騙され恋模様 (1),
486640,厄災の王子は素敵なメイドと旅をする (1) サースロッソへの旅路,
655293,神域超越の継承者 (1) ~英雄たちの意志と技を受け継いだ俺は、魂の導きにより世界最強へと至る~,
655296,美少女声優の由岐中さんが僕の教え子になった (1),
658046,ソードアート・オンライン マテリアル (1) シュガーリィ・デイズ,
366179,DEATH NOTE (14) 残像,死亡笔记(14) 残像
561415,公女殿下の家庭教師 (0) 王立学校編,
569447,クソゲー悪役令嬢 短編集 (1) ラブルだらけの日常だけど、絶対生き残ってやる！,
133366,ガールフード〜おんなのこ、お食事アンソロジー〜 (1),
152196,移香坂野荊棘寮 (1),
154992,UNCOntrollable(アンコントローラブル)(1),失控时刻
157780,男達の航海—青柳裕介作品集 (2),
468103,10年間身体を乗っ取られ悪女になっていた私に、二度と顔を見せるなと婚約破棄してきた騎士様が今日も縋ってくる  (2),
475280,俺の妹がこんなに可愛いわけがない 4コマ公式アンソロジー (2),
207406,ばくばく!バクチごはん (1),
244838,セキレイ (19) 彼女のいない365日のこと,鹡鸰女神 关于她不在身边的365天
432853,薬草採取しかできない少年、最強スキル『消滅』で成り上がる (1),
592575,恋愛ディストーション (6),
98860,平井久司 画集(3),
100233,スレイヤーズTRYスペシャルコレクション (2) (ドラゴンマガジンコレクション),
436123,ホリミヤ (17) A piece of memories,
443484,『山と食欲と私』公式 日々野鮎美の山ごはんレシピ (3) ［全国山めぐり編］,
451171,限界独身女子(26)ごはん,极限单身女子觅食中
629438,さすがの南ちゃん (1),
629757,モブは友達が欲しい (1) やり込んだゲームのぼっちキャラに転生したら、なぜか学院で孤高の英雄になってしまった,
629993,エルベの王冠 (1),
632051,姫の覇道が止まらない (1) ~転生紋章官ジュナンのままならない日常~,
632894,異世界エステ ~チートスキル『エステ』で女性たちをマッサージしていたら、いつの間にか裏社会をも支配する異世界の帝王になっていた件~ (1),
637646,校内ラジオで恋愛相談(匿名)に乗っていたら、学園の美少女たちに言い寄られてた (1),
638111,LV999の村人 (0) ~LV999への道~,
640021,捨てられ聖女は契約結婚を満喫中。後悔してる?だから何? (3),
643860,特異スキル『テリトリー』持ちのモブは目立ちたくない (1),
28391,すぴぱら 乙女の放課後観測 (1),
34851,ぴちぴちピッチ―マーメイドメロディー (4),
37831,BUS GAMER (1),玩命游戏
388963,枢やな画集 黒執事 (4),
619608,迷い込んだ異世界で妖精(ブラウニー)と誤解されながらマイペースに生きていく (1),
620342,結婚して可愛い義息子たちができましたが、夫を殺すように命じられています! (1),
122998,古事記―マンガ日本の古典 (1) 中公文庫,
292671,ニートの少女(17)に時給650円でレベル上げさせているオンライン,
310505,肉洞窟 (2),
312790,パーム (34) 蜘蛛の紋様 (5),
531684,仕立て屋と坊ちゃん (2),
537933,赤き覇王 (1) 底辺人生の俺だけど、覇王になって女も国も手に入れてやる,
548649,瀬戸さんを笑わせたい紬ちゃん (1),想逗濑户同学笑的小紬
185337,ドージンワークアンソロジーコミック (1),
192024,ステラのまほうアンソロジーコミック (1),
333769,京極夏彦の妖怪えほん (5) ことりぞ,
495989,スグルくんファイト！ (2),
497130,パーム (42) TASK (Ⅶ),
656800,小森江ヒナは止まらない！(2),
49795,超能力者 斉木楠雄のサイ難 (0) 麻生周一短編集,
369293,聖闘士星矢EPISODE.G (0),
458021,小野恵令奈写真集「ツンエレ! ~帰ってきたえれぴょん(18)~」,
472553,BoichiオリジナルSF短編集(2) 名も無き戦士,
580855,愛しのしっぽちゃん (2),
79348,エレGY(1),
100240,天空のエスカフローネ設定記録集 (サンライズアートブックシリーズ (5)),
441417,アソコのきゅんきゅんが止まらないのぉ…！」バレたらアウト!?　男装巨乳♀と痴漢満員電車(2),
628983,南京路に花吹雪 (4),
636404,魔物にプロテインをあげたらとんでもないことになった件 (1),
639478,魔力ゼロの最強賢者 ~魔法理論を極めたら、世界最強になっていた~ (1),
386037,月姫 A piece of blue glass moon コミックアラカルト (1),
388962,枢やな画集 黒執事 (3),
394283,いこまん (1),
402473,『山と食欲と私』公式 日々野鮎美(+なかまたち)の山ごはんレシピ (2),
544063,Doggy House Hound (1) 猟犬継承,
544362,バスカビル家の狗 (1),
547986,英霊たちの盟主(ソウルマスター) (1) Fランク冒険者、死者のスキルを引き継ぐ無双の力で一撃必殺,
187921,liar (4),
506907,R.G.O! 女子高生、VRMMOで理想の魔法ジジイを目指します (1),
519574,推し騎士に握手会で魔力とハートを捧げるセカイ (1),
525601,シスター・プリンセス ～お兄ちゃん大好き～ (6) 鞠絵,妹妹公主 小说（5）鞠绘
526536,BanG Dream! ガルパ☆ピコ コミックアンソロジー (4),
230684,白雪騎士ホワイティ(30),
483170,目黒と秋野は気づかない (2),
494877,追放おっさん冒険者(37)…実はパーティメンバーにヤバいほど慕われていた,
655790,災厄はどこにいる? (1),
376718,がんばれロボコン (1),
379748,ふたりはプリキュアスプラッシュスター(1),
562861,マギアアーカイブ (4) マギアレコード魔法少女まどか☆マギカ外伝 設定資料集,
569456,クソゲー悪役令嬢 無理ゲー転生王女 (1) バグしかないクソゲーに転生したけど、絶対クリアしてやる！,
465104,零合: 百合総合文芸誌 (2),
206772,手塚治虫 マリン・エクスプレス (02),
206853,ピーチガール 新装版 (01),
246850,突姉っ! (1),
427830,渡辺優（２３）×××男優はじめました。(1),
582349,万年2位の天才魔法使い (1) ～王国からの秘密のお仕事のため、実力を隠してこっそり魔法学園生活はじめます！～,
90320,X illustrated collection 2 X∞〔INFINITY〕 (X illustrated collection (2)),
98532,天元突破グレンラガン アニメーション原画集(2) GROUNDWORK OF GURREN LAGANN Vol.2,
270255,酔いどれ恋をせず (2),
441336,ばらかもん (19) 日々,
627548,バビロンまで何マイル? (1),中古世纪之恋 (1)
636529,万年課長の異世界マーケティング ~まったり開いた異世界広告代理店は、貴族も冒険者も商会も手玉に取る~ (1),
639970,輪番制で救世主を担当してきたのに、今回の俺は魔王らしい (1),
641376,昭和元禄落語心中 新装版(5),昭和元禄落语心中 新装版(5)
399055,乙女ゲーの世界に転生したら、デレ属性の豪傑系悪役令嬢でした (1),
401934,PSYCHO-PASS サイコパス OFFICIAL PROFILING (2),
402167,俺、ツインテールになります。 (21) ~メモリアル・ツインテール~,
619595,死神少女は陰から推しを眺めたい -悪役にTS転生したけど、こっそり原作キャラを観察しに行きます!- (1),
619956,メインヒロインより可愛いモブの田中さん (1),
623688,パン★テラ (1),
103804,ROSE GUNS DAYS Season3 (1),
120026,アルドノア・ゼロ TVアニメ公式ガイドブック (1),
120055,ラビット・ハンティング (1),
296879,マギアアーカイブ マギアレコード魔法少女まどか☆マギカ外伝 設定資料集 (2),魔法纪录 魔法少女小圆外传 设定资料集 (2)
